id,country_id,league_id,season_x,stage,date_x,match_api_id,home_away_indicator,real_api_id,other_team_id,other_team_name,real_score,other_score,real_winprob,tie_prob,other_winprob,real_player_1_name,real_player_1_rating,real_player_1_potential,real_player_2_name,real_player_2_rating,real_player_2_potential,real_player_3_name,real_player_3_rating,real_player_3_potential,real_player_4_name,real_player_4_rating,real_player_4_potential,real_player_5_name,real_player_5_rating,real_player_5_potential,real_player_6_name,real_player_6_rating,real_player_6_potential,real_player_7_name,real_player_7_rating,real_player_7_potential,real_player_8_name,real_player_8_rating,real_player_8_potential,real_player_9_name,real_player_9_rating,real_player_9_potential,real_player_10_name,real_player_10_rating,real_player_10_potential,real_player_11_name,real_player_11_rating,real_player_11_potential,other_player_1_name,other_player_1_rating,other_player_1_potential,other_player_2_name,other_player_2_rating,other_player_2_potential,other_player_3_name,other_player_3_rating,other_player_3_potential,other_player_4_name,other_player_4_rating,other_player_4_potential,other_player_5_name,other_player_5_rating,other_player_5_potential,other_player_6_name,other_player_6_rating,other_player_6_potential,other_player_7_name,other_player_7_rating,other_player_7_potential,other_player_8_name,other_player_8_rating,other_player_8_potential,other_player_9_name,other_player_9_rating,other_player_9_potential,other_player_10_name,other_player_10_rating,other_player_10_potential,other_player_11_name,other_player_11_rating,other_player_11_potential,date_y,season_y,real_wins,real_draws,real_losses,date,season,other_wins,other_draws,other_losses,result
22426,21518,21518,2010/2011,22,2011-02-06 00:00:00,875891,1,8633,8560,Real Sociedad,4,1,0.8060132439025819,0.1311639471278735,0.0628228089695446,Iker Casillas,89.0,92.0,Alvaro Arbeloa,82.0,84.0,Ricardo Carvalho,84.0,87.0,Ezequiel Garay,80.0,85.0,Marcelo,79.0,83.0,Lassana Diarra,82.0,85.0,Xabi Alonso,85.0,87.0,Kaka,86.0,92.0,Mesut Oezil,83.0,88.0,Cristiano Ronaldo,89,94,Emmanuel Adebayor,83.0,88.0,Claudio Bravo,75.0,76.0,Dani Estrada,67.0,76.0,Ion Ansotegi,72.0,76.0,Mikel Labaka,72.0,75.0,Mikel Gonzalez,73.0,74.0,Diego Rivas,73.0,74.0,Gorka Elustondo,69.0,74.0,Xabier Prieto,76.0,81.0,David Zurutuza,71.0,73.0,Antoine Griezmann,71,81,Raul Tamudo,74.0,87.0,2011-02-06 00:00:00,2010/2011,16.0,3.0,2.0,2011-02-06 00:00:00,2010/2011,9.0,1.0,11.0,2
22436,21518,21518,2010/2011,23,2011-02-13 00:00:00,875914,0,8633,8558,RCD Espanyol,1,0,0.6460622411521292,0.2160142573377609,0.1379235015101099,Iker Casillas,89.0,92.0,Alvaro Arbeloa,82.0,84.0,Ricardo Carvalho,84.0,87.0,Pepe,84.0,88.0,Marcelo,79.0,83.0,Sami Khedira,80.0,86.0,Xabi Alonso,85.0,87.0,Angel Di Maria,82.0,89.0,Mesut Oezil,83.0,88.0,Cristiano Ronaldo,89,94,Emmanuel Adebayor,83.0,88.0,Carlos Kameni,82.0,87.0,Francisco Chica,71.0,75.0,Jordi Amat,64.0,75.0,Ernesto Galan,68.0,74.0,Javi Lopez,63.0,69.0,Jose Raul Baena,69.0,78.0,Javi Moreno Marquez,71.0,74.0,Luis Garcia,75.0,84.0,Joan Verdu,76.0,80.0,Jose Maria Callejon,76,79,Sergio Garcia,74.0,84.0,2011-02-13 00:00:00,2010/2011,17.0,3.0,2.0,2011-02-13 00:00:00,2010/2011,12.0,1.0,9.0,2
22445,21518,21518,2010/2011,24,2011-02-19 00:00:00,875935,1,8633,8581,Levante UD,2,0,0.8232007514524233,0.1192912352051483,0.0575080133424283,Antonio Adan,63.0,69.0,Sergio Ramos,85.0,91.0,Raul Albiol,83.0,88.0,Ricardo Carvalho,84.0,87.0,Marcelo,79.0,83.0,Sami Khedira,80.0,86.0,Lassana Diarra,82.0,85.0,Angel Di Maria,82.0,89.0,Kaka,86.0,92.0,Cristiano Ronaldo,89,94,Karim Benzema,83.0,88.0,Gustavo Adolfo Munua,74.0,81.0,,,,Asier del Horno,75.0,84.0,Victoriano Rivas Nano,67.0,74.0,Juanfran Garcia,71.0,82.0,Xavier Torres,69.0,75.0,Vicente Iborra,68.0,72.0,Sergio Ballesteros,73.0,74.0,"Francisco Munoz Xisco,18",72.0,64.0,Felipe Caicedo,73,81,Valdo,74.0,81.0,2011-02-19 00:00:00,2010/2011,18.0,3.0,2.0,2011-02-19 00:00:00,2010/2011,7.0,3.0,13.0,2
22455,21518,21518,2010/2011,25,2011-02-26 00:00:00,875716,0,8633,9783,RC Deportivo de La Coruña,0,0,0.6693128604006384,0.209852924918095,0.1208342146812665,Iker Casillas,88.0,92.0,Sergio Ramos,84.0,90.0,Pepe,84.0,88.0,Ricardo Carvalho,84.0,87.0,Marcelo,80.0,83.0,Lassana Diarra,80.0,85.0,Xabi Alonso,85.0,87.0,Mesut Oezil,84.0,88.0,Kaka,85.0,91.0,Cristiano Ronaldo,89,93,Karim Benzema,83.0,88.0,Daniel Aranzubia,78.0,83.0,Laure,72.0,76.0,Alberto Lopo,78.0,84.0,Diego Daniel Colotto,77.0,81.0,Claudio Morel,71.0,75.0,Ruben Perez,74.0,82.0,Antonio Tomas,67.0,70.0,Adrian Lopez,74.0,82.0,Juan Rodriguez,74.0,83.0,Andres Guardado,80,86,Jose Gustavo Sand,72.0,75.0,2011-02-26 00:00:00,2010/2011,19.0,3.0,2.0,2011-02-26 00:00:00,2010/2011,6.0,8.0,10.0,1
22464,21518,21518,2010/2011,26,2011-03-03 00:00:00,875752,1,8633,9864,Málaga CF,7,0,0.8024934747388415,0.134088614722449,0.0634179105387096,Iker Casillas,88.0,92.0,Sergio Ramos,84.0,90.0,Raul Albiol,81.0,88.0,Ricardo Carvalho,84.0,87.0,Marcelo,80.0,83.0,Lassana Diarra,80.0,85.0,Xabi Alonso,85.0,87.0,Angel Di Maria,82.0,86.0,Mesut Oezil,84.0,88.0,Cristiano Ronaldo,89,93,Karim Benzema,83.0,88.0,Wilfredo Caballero,73.0,74.0,"Manolo Gaspar,28",69.0,73.0,Martin Demichelis,79.0,85.0,Weligton,73.0,78.0,Manu Torres,66.0,75.0,Sandro Laurindo da Silva,70.0,76.0,Ignacio Camacho,72.0,83.0,Fernando,69.0,77.0,Quincy Owusu-Abeyie,71.0,79.0,Eliseu,74,77,Juanmi,68.0,77.0,2011-03-03 00:00:00,2010/2011,19.0,4.0,2.0,2011-03-03 00:00:00,2010/2011,6.0,5.0,14.0,2
22474,21518,21518,2010/2011,27,2011-03-06 00:00:00,875786,0,8633,8696,Racing Santander,3,1,0.6714031736746706,0.2095055465043869,0.1190912798209425,Iker Casillas,88.0,92.0,Sergio Ramos,84.0,90.0,Pepe,84.0,88.0,Ricardo Carvalho,84.0,87.0,Marcelo,80.0,83.0,Esteban Granero,78.0,83.0,Xabi Alonso,85.0,87.0,Angel Di Maria,82.0,86.0,Mesut Oezil,84.0,88.0,Karim Benzema,83,88,Emmanuel Adebayor,83.0,88.0,Tono,75.0,80.0,Pablo Pinillos,70.0,81.0,Osmar Barba,66.0,69.0,Marc Torrejon Moya,73.0,80.0,Christian Fernandez,71.0,73.0,Mehdi Lacen,74.0,76.0,Gonzalo Colsa,75.0,80.0,Kennedy Bakircioglu,73.0,76.0,Pedro Munitis,76.0,84.0,Giovani dos Santos,76,85,Markus Rosenberg,73.0,80.0,2011-03-06 00:00:00,2010/2011,20.0,4.0,2.0,2011-03-06 00:00:00,2010/2011,7.0,9.0,10.0,2
22483,21518,21518,2010/2011,28,2011-03-12 00:00:00,875840,1,8633,10278,Hércules Club de Fútbol,2,0,0.8191899623785938,0.1244255567785686,0.0563844808428375,Iker Casillas,88.0,92.0,Alvaro Arbeloa,80.0,84.0,Raul Albiol,81.0,88.0,Sergio Ramos,84.0,90.0,Marcelo,80.0,83.0,Angel Di Maria,82.0,86.0,Esteban Granero,78.0,83.0,Lassana Diarra,80.0,85.0,Mesut Oezil,84.0,88.0,Karim Benzema,83,88,Emmanuel Adebayor,83.0,88.0,Juan Jesus Calatayud,76.0,77.0,Juan Ramon Cabrero Juanra,68.0,75.0,Abraham Paz Cruz,75.0,76.0,Noe Pamarot,75.0,76.0,,,,Francisco Farinos,74.0,82.0,Abel Aguilar,74.0,78.0,Kiko,73.0,80.0,Tiago Filipe Gomes,72.0,74.0,Olivier Thomert,66,66,Javier Portillo,71.0,73.0,2011-03-12 00:00:00,2010/2011,21.0,4.0,2.0,2011-03-12 00:00:00,2010/2011,7.0,5.0,15.0,2
22493,21518,21518,2010/2011,29,2011-03-19 00:00:00,875880,0,8633,9906,Atlético Madrid,2,1,0.5855937248755251,0.2373694290420619,0.177036846082413,Iker Casillas,88.0,92.0,Sergio Ramos,84.0,90.0,Pepe,84.0,88.0,Ricardo Carvalho,84.0,87.0,Marcelo,80.0,83.0,Lassana Diarra,80.0,85.0,Xabi Alonso,85.0,87.0,Sami Khedira,81.0,86.0,Mesut Oezil,84.0,88.0,Karim Benzema,83,88,Cristiano Ronaldo,89.0,93.0,David De Gea,80.0,85.0,Tomas Ujfalusi,79.0,84.0,Diego Godin,80.0,82.0,Alvaro Dominguez,78.0,84.0,Filipe Luis,81.0,86.0,Jose Antonio Reyes,83.0,85.0,Mario Suarez,76.0,79.0,Tiago,78.0,83.0,Elias,77.0,80.0,Sergio Aguero,85,90,Diego Forlan,85.0,88.0,2011-03-19 00:00:00,2010/2011,22.0,4.0,2.0,2011-03-19 00:00:00,2010/2011,11.0,6.0,11.0,2
22506,21518,21518,2010/2011,3,2010-09-18 00:00:00,875547,0,8633,8560,Real Sociedad,2,1,0.6786821487781827,0.2097631438477602,0.111554707374057,Iker Casillas,89.0,92.0,Sergio Ramos,85.0,91.0,Pepe,84.0,88.0,Ricardo Carvalho,84.0,87.0,Marcelo,79.0,83.0,Xabi Alonso,85.0,87.0,Sami Khedira,80.0,86.0,Cristiano Ronaldo,89.0,94.0,Mesut Oezil,83.0,88.0,Angel Di Maria,82,89,Gonzalo Higuain,85.0,87.0,Claudio Bravo,75.0,76.0,Carlos Martinez,70.0,76.0,Ion Ansotegi,72.0,76.0,Mikel Gonzalez,73.0,74.0,Alberto De la Bella,69.0,73.0,Mikel Eizaguirre Aranburu,72.0,75.0,Diego Rivas,73.0,74.0,Xabier Prieto,76.0,81.0,David Zurutuza,71.0,73.0,Antoine Griezmann,71,81,Raul Tamudo,74.0,87.0,2010-09-18 00:00:00,2010/2011,1.0,1.0,0.0,2010-09-18 00:00:00,2010/2011,1.0,1.0,0.0,2
22512,21518,21518,2010/2011,30,2011-04-02 00:00:00,875912,1,8633,9869,Real Sporting de Gijón,0,1,0.8089927903862516,0.128173908928222,0.0628333006855263,Iker Casillas,88.0,92.0,Sergio Ramos,84.0,90.0,Raul Albiol,81.0,88.0,Ricardo Carvalho,84.0,87.0,Alvaro Arbeloa,80.0,84.0,Lassana Diarra,80.0,85.0,Sami Khedira,81.0,86.0,Angel Di Maria,82.0,86.0,Mesut Oezil,84.0,88.0,Esteban Granero,78,83,Emmanuel Adebayor,83.0,88.0,Juan Pablo,75.0,78.0,Lora,72.0,77.0,Ivan Hernandez,69.0,76.0,Alberto Botia,76.0,78.0,Roberto Canella,74.0,79.0,Alberto Rivera,74.0,76.0,Nacho Cases,68.0,74.0,Nacho Novo,72.0,76.0,Andre Castro,72.0,82.0,Miguel Angel de las Cuevas,75,77,David Barral,71.0,79.0,2011-04-02 00:00:00,2010/2011,23.0,4.0,2.0,2011-04-02 00:00:00,2010/2011,7.0,11.0,11.0,0
22522,21518,21518,2010/2011,31,2011-04-09 00:00:00,875952,0,8633,8315,Athletic Club de Bilbao,3,0,0.5353982646375671,0.2504713172422788,0.2141304181201542,Iker Casillas,88.0,92.0,Sergio Ramos,84.0,90.0,Ezequiel Garay,79.0,85.0,Raul Albiol,81.0,88.0,Alvaro Arbeloa,80.0,84.0,Lassana Diarra,80.0,85.0,Pepe,84.0,88.0,Angel Di Maria,82.0,86.0,Kaka,85.0,91.0,Esteban Granero,78,83,Gonzalo Higuain,85.0,87.0,Gorka Iraizoz Moreno,81.0,83.0,Andoni Iraola,79.0,81.0,Mikel San Jose,77.0,80.0,Borja Ekiza,71.0,83.0,Xabier Aranburu Castillo,68.0,75.0,Iker Muniain,76.0,81.0,Pablo Orbaiz,74.0,77.0,Javier Martinez,80.0,83.0,Carlos Gurpegi,74.0,77.0,Gaizka Toquero,74,81,Fernando Llorente,83.0,85.0,2011-04-09 00:00:00,2010/2011,23.0,4.0,3.0,2011-04-09 00:00:00,2010/2011,14.0,3.0,13.0,2
22531,21518,21518,2010/2011,32,2011-04-16 00:00:00,875970,1,8633,8634,FC Barcelona,1,1,0.3488065287431023,0.2649859053677692,0.3862075658891283,Iker Casillas,88.0,92.0,Sergio Ramos,84.0,90.0,Raul Albiol,81.0,88.0,Ricardo Carvalho,84.0,87.0,Marcelo,80.0,83.0,Sami Khedira,81.0,86.0,Pepe,84.0,88.0,Xabi Alonso,85.0,87.0,Angel Di Maria,82.0,86.0,Karim Benzema,83,88,Cristiano Ronaldo,89.0,93.0,Victor Valdes,85.0,86.0,Daniel Alves,84.0,88.0,Gerard Pique,85.0,88.0,Carles Puyol,86.0,90.0,Adriano,78.0,84.0,Andres Iniesta,87.0,90.0,Sergio Busquets,81.0,84.0,Xavi Hernandez,87.0,90.0,Pedro Rodriguez,83.0,86.0,Lionel Messi,90,94,David Villa,88.0,91.0,2011-04-16 00:00:00,2010/2011,24.0,4.0,3.0,2011-04-16 00:00:00,2010/2011,27.0,3.0,1.0,1
22541,21518,21518,2010/2011,33,2011-04-23 00:00:00,875988,0,8633,10267,Valencia CF,6,3,0.3268654607119483,0.2742617639807913,0.3988727753072604,Iker Casillas,88.0,92.0,Raul Albiol,81.0,88.0,Ezequiel Garay,79.0,85.0,Ricardo Carvalho,84.0,87.0,Nacho Fernandez,64.0,73.0,Lassana Diarra,80.0,85.0,Esteban Granero,78.0,83.0,Kaka,85.0,91.0,Sergio Canales,75.0,88.0,Gonzalo Higuain,85,87,Karim Benzema,83.0,88.0,Vicente Guaita,76.0,79.0,Miguel,77.0,81.0,Marius Stankevicius,74.0,81.0,Ricardo Costa,78.0,81.0,Jeremy Mathieu,77.0,85.0,Hedwiges Maduro,76.0,82.0,Mehmet Topal,77.0,84.0,Ever Banega,80.0,86.0,Pablo Hernandez,81.0,83.0,Roberto Soldado,82,88,Juan Mata,82.0,88.0,2011-04-23 00:00:00,2010/2011,24.0,5.0,3.0,2011-04-23 00:00:00,2010/2011,19.0,6.0,7.0,2
22550,21518,21518,2010/2011,34,2011-04-30 00:00:00,876003,1,8633,8394,Real Zaragoza,2,3,0.7390969538115585,0.1700837660095448,0.0908192801788965,Iker Casillas,88.0,92.0,Sergio Ramos,84.0,90.0,Ezequiel Garay,79.0,85.0,Ricardo Carvalho,84.0,87.0,Nacho Fernandez,64.0,73.0,Pepe,84.0,88.0,Esteban Granero,78.0,83.0,Karim Benzema,83.0,88.0,Sergio Canales,75.0,88.0,Kaka,85,91,Gonzalo Higuain,85.0,87.0,Antonio Doblas,71.0,75.0,Carlos Diogo,67.0,67.0,Jiri Jarosik,66.0,66.0,Maurizio Lanzaro,70.0,77.0,Paulo da Silva,74.0,77.0,Ivan Obradovic,71.0,81.0,Jorge Lopez,67.0,67.0,Leonardo Ponzio,73.0,81.0,Gabi,75.0,82.0,Angel Lafita,76,81,Ikechukwu Uche,73.0,82.0,2011-04-30 00:00:00,2010/2011,25.0,5.0,3.0,2011-04-30 00:00:00,2010/2011,9.0,9.0,15.0,0
22560,21518,21518,2010/2011,35,2011-05-07 00:00:00,875531,0,8633,8302,Sevilla FC,6,2,0.4126225638344077,0.2682988277231154,0.3190786084424768,Iker Casillas,88.0,92.0,Alvaro Arbeloa,80.0,84.0,Sergio Ramos,84.0,90.0,Pepe,84.0,88.0,Marcelo,80.0,83.0,Xabi Alonso,85.0,87.0,Lassana Diarra,80.0,85.0,Cristiano Ronaldo,89.0,93.0,Kaka,85.0,91.0,Mesut Oezil,84,88,Karim Benzema,83.0,88.0,Javi Varas,71.0,72.0,Sergio Sanchez,74.0,76.0,Federico Fazio,73.0,83.0,Julien Escude,78.0,82.0,Fernando Navarro,75.0,79.0,Diego Capel,79.0,87.0,Didier Zokora,79.0,82.0,Gary Medel,77.0,81.0,Romaric,77.0,82.0,Frederic Kanoute,80,85,Alvaro Negredo,79.0,85.0,2011-05-07 00:00:00,2010/2011,25.0,5.0,4.0,2011-05-07 00:00:00,2010/2011,15.0,7.0,12.0,2
22569,21518,21518,2010/2011,36,2011-05-10 00:00:00,875501,1,8633,8305,Getafe CF,4,0,0.7684883041319662,0.1483880523379923,0.0831236435300414,Antonio Adan,68.0,74.0,Alvaro Arbeloa,80.0,84.0,Pepe,84.0,88.0,Ricardo Carvalho,84.0,87.0,Marcelo,80.0,83.0,Xabi Alonso,85.0,87.0,Lassana Diarra,80.0,85.0,Angel Di Maria,82.0,86.0,Mesut Oezil,84.0,88.0,Cristiano Ronaldo,89,93,Gonzalo Higuain,85.0,87.0,Oscar Ustari,74.0,80.0,Miguel Torres,75.0,83.0,Cata Diaz,78.0,83.0,Mario Alvarez,73.0,79.0,Mane,76.0,79.0,Derek Boateng,75.0,75.0,Francisco Javier Casquero,72.0,79.0,Adrian Sardinero Corpa,64.0,71.0,Daniel Parejo,78.0,80.0,Angel Javier Arizmendi,74,81,Adrian Colunga,73.0,81.0,2011-05-10 00:00:00,2010/2011,26.0,5.0,4.0,2011-05-10 00:00:00,2010/2011,11.0,7.0,17.0,2
22579,21518,21518,2010/2011,37,2011-05-15 00:00:00,875471,0,8633,10205,Villarreal CF,3,1,0.5234511526086968,0.2470740998910461,0.2294747475002571,Iker Casillas,88.0,92.0,Alvaro Arbeloa,80.0,84.0,Sergio Ramos,84.0,90.0,Ricardo Carvalho,84.0,87.0,Marcelo,80.0,83.0,Xabi Alonso,85.0,87.0,Pepe,84.0,88.0,Esteban Granero,78.0,83.0,Kaka,85.0,91.0,Cristiano Ronaldo,89,93,Karim Benzema,83.0,88.0,Diego Lopez,83.0,87.0,Mario Gaspar,69.0,82.0,Carlos Marchena,80.0,85.0,Mateo Pablo Musacchio,76.0,82.0,Joan Capdevila,80.0,83.0,Borja Valero,81.0,83.0,Bruno Soriano,79.0,82.0,Marcos Senna,78.0,83.0,Cani,79.0,82.0,Marco Ruben,76,79,Giuseppe Rossi,82.0,86.0,2011-05-15 00:00:00,2010/2011,27.0,5.0,4.0,2011-05-15 00:00:00,2010/2011,18.0,8.0,10.0,2
22588,21518,21518,2010/2011,38,2011-05-21 00:00:00,875447,1,8633,9865,UD Almería,8,1,0.8295412083231691,0.113624912846966,0.0568338788298647,Jerzy Dudek,72.0,82.0,Sergio Ramos,84.0,90.0,Pepe,84.0,88.0,Raul Albiol,81.0,88.0,Alvaro Arbeloa,80.0,84.0,Mesut Oezil,84.0,88.0,Kaka,85.0,91.0,Xabi Alonso,85.0,87.0,Cristiano Ronaldo,89.0,93.0,Emmanuel Adebayor,83,88,Karim Benzema,83.0,88.0,Esteban,72.0,80.0,Juanma Ortiz,71.0,80.0,Carlos Garcia,72.0,78.0,Marcelo Silva,66.0,81.0,Antonio Luna,70.0,80.0,Hernan Pellerano,69.0,72.0,Hernan Dario Bernardello,74.0,77.0,Pablo Piatti,79.0,86.0,Corona,74.0,80.0,Albert Crusat,76,79,Kalu Uche,75.0,80.0,2011-05-21 00:00:00,2010/2011,28.0,5.0,4.0,2011-05-21 00:00:00,2010/2011,6.0,12.0,19.0,2
22606,21518,21518,2010/2011,4,2010-09-21 00:00:00,875562,1,8633,8558,RCD Espanyol,3,0,0.800396652208302,0.1380653787812247,0.0615379690104733,Iker Casillas,89.0,92.0,Pepe,84.0,88.0,Ricardo Carvalho,84.0,87.0,Sergio Ramos,85.0,91.0,Marcelo,79.0,83.0,Xabi Alonso,85.0,87.0,Lassana Diarra,82.0,85.0,Mesut Oezil,83.0,88.0,Cristiano Ronaldo,89.0,94.0,Angel Di Maria,82,89,Gonzalo Higuain,85.0,87.0,Carlos Kameni,82.0,87.0,Manu Molina,58.0,74.0,Ernesto Galan,68.0,74.0,Francisco Chica,71.0,75.0,David Garcia,69.0,70.0,Aldo Pedro Duscher,75.0,82.0,Juan Forlin,75.0,78.0,Luis Garcia,75.0,84.0,Joan Verdu,76.0,80.0,Jose Maria Callejon,76,79,Sergio Garcia,74.0,84.0,2010-09-21 00:00:00,2010/2011,2.0,1.0,0.0,2010-09-21 00:00:00,2010/2011,2.0,0.0,1.0,2
22615,21518,21518,2010/2011,5,2010-09-25 00:00:00,875576,0,8633,8581,Levante UD,0,0,0.7423023745252922,0.1714372702221879,0.0862603552525198,Iker Casillas,89.0,92.0,Alvaro Arbeloa,82.0,84.0,Sergio Ramos,85.0,91.0,Ricardo Carvalho,84.0,87.0,Marcelo,79.0,83.0,Sami Khedira,80.0,86.0,Xabi Alonso,85.0,87.0,Cristiano Ronaldo,89.0,94.0,Mesut Oezil,83.0,88.0,Angel Di Maria,82,89,Gonzalo Higuain,85.0,87.0,Manolo Reina,67.0,69.0,,,,Sergio Ballesteros,73.0,74.0,Victoriano Rivas Nano,67.0,74.0,Asier del Horno,75.0,84.0,Sergio,72.0,86.0,Xavier Torres,69.0,75.0,"Francisco Munoz Xisco,18",72.0,64.0,Ignacio Gonzalez,74.0,81.0,Juanlu,73,75,Cristian Stuani,73.0,78.0,2010-09-25 00:00:00,2010/2011,3.0,1.0,0.0,2010-09-25 00:00:00,2010/2011,1.0,0.0,3.0,1
22625,21518,21518,2010/2011,6,2010-10-03 00:00:00,875592,1,8633,9783,RC Deportivo de La Coruña,6,1,0.7886489880223919,0.1447627391845114,0.0665882727930966,Iker Casillas,89.0,92.0,Sergio Ramos,85.0,91.0,Pepe,84.0,88.0,Ricardo Carvalho,84.0,87.0,Marcelo,79.0,83.0,Sami Khedira,80.0,86.0,Xabi Alonso,85.0,87.0,Angel Di Maria,82.0,89.0,Mesut Oezil,83.0,88.0,Cristiano Ronaldo,89,94,Gonzalo Higuain,85.0,87.0,Manu Fernandez,69.0,78.0,Manuel Pablo,76.0,85.0,Alberto Lopo,80.0,84.0,Ze Castro,71.0,81.0,Claudio Morel,71.0,75.0,Ruben Perez,72.0,79.0,Antonio Tomas,73.0,70.0,Juan Rodriguez,76.0,83.0,Saul,71.0,74.0,Andres Guardado,81,89,Lassad Nouioui,71.0,82.0,2010-10-03 00:00:00,2010/2011,3.0,2.0,0.0,2010-10-03 00:00:00,2010/2011,0.0,3.0,2.0,2
22634,21518,21518,2010/2011,7,2010-10-16 00:00:00,875611,0,8633,9864,Málaga CF,4,1,0.6745542878355247,0.2051709179329732,0.120274794231502,Iker Casillas,89.0,92.0,Alvaro Arbeloa,82.0,84.0,Pepe,84.0,88.0,Ricardo Carvalho,84.0,87.0,Marcelo,79.0,83.0,Sami Khedira,80.0,86.0,Xabi Alonso,85.0,87.0,Angel Di Maria,82.0,89.0,Mesut Oezil,83.0,88.0,Cristiano Ronaldo,89,94,Gonzalo Higuain,85.0,87.0,Galatto,75.0,69.0,Jesus Gamez,78.0,82.0,Kris Stadsgaard,72.0,78.0,Weligton,76.0,77.0,Patrick Mtiliga,70.0,73.0,Fernando,73.0,77.0,Juanito,71.0,80.0,Antonio Apono,76.0,81.0,Quincy Owusu-Abeyie,72.0,85.0,Jose Salomon Rondon,69,74,Edu Ramos,61.0,68.0,2010-10-16 00:00:00,2010/2011,4.0,2.0,0.0,2010-10-16 00:00:00,2010/2011,2.0,1.0,3.0,2
22644,21518,21518,2010/2011,8,2010-10-23 00:00:00,875628,1,8633,8696,Racing Santander,6,1,0.8198296430953855,0.1269765519593565,0.0531938049452579,Iker Casillas,89.0,92.0,Alvaro Arbeloa,82.0,84.0,Pepe,84.0,88.0,Ricardo Carvalho,84.0,87.0,Marcelo,79.0,83.0,Sami Khedira,80.0,86.0,Xabi Alonso,85.0,87.0,Angel Di Maria,82.0,89.0,Mesut Oezil,83.0,88.0,Cristiano Ronaldo,89,94,Gonzalo Higuain,85.0,87.0,Tono,74.0,80.0,Jesus Perez Francis,74.0,75.0,Henrique,77.0,82.0,Marc Torrejon Moya,73.0,80.0,Domingo Cisma,74.0,75.0,Waldo Ponce,74.0,75.0,Pape Kouli Diop,70.0,74.0,Gonzalo Colsa,75.0,80.0,Pedro Munitis,77.0,86.0,Kennedy Bakircioglu,70,76,Markus Rosenberg,74.0,80.0,2010-10-23 00:00:00,2010/2011,5.0,2.0,0.0,2010-10-23 00:00:00,2010/2011,2.0,1.0,4.0,2
22653,21518,21518,2010/2011,9,2010-10-30 00:00:00,875646,0,8633,10278,Hércules Club de Fútbol,3,1,0.7160490057745587,0.1856915493653145,0.0982594448601268,Iker Casillas,89.0,92.0,Sergio Ramos,85.0,91.0,Pepe,84.0,88.0,Ricardo Carvalho,84.0,87.0,Marcelo,79.0,83.0,Sami Khedira,80.0,86.0,Xabi Alonso,85.0,87.0,Angel Di Maria,82.0,89.0,Mesut Oezil,83.0,88.0,Cristiano Ronaldo,89,94,Gonzalo Higuain,85.0,87.0,Juan Jesus Calatayud,74.0,75.0,David Cortes,73.0,77.0,Sergio Rodri,71.0,76.0,Noe Pamarot,68.0,72.0,Paco Pena,70.0,75.0,Abel Aguilar,71.0,78.0,Matias Fritzler,68.0,66.0,Tiago Filipe Gomes,70.0,74.0,Nelson Haedo Valdez,75.0,77.0,Olivier Thomert,72,66,David Trezeguet,78.0,76.0,2010-10-30 00:00:00,2010/2011,6.0,2.0,0.0,2010-10-30 00:00:00,2010/2011,2.0,3.0,3.0,2
22659,21518,21518,2011/2012,1,2012-01-22 00:00:00,1051459,1,8633,8315,Athletic Club de Bilbao,4,1,0.7855684068066686,0.1427981917394031,0.0716334014539282,Iker Casillas,89.0,92.0,Alvaro Arbeloa,80.0,83.0,Raphael Varane,71.0,83.0,Sergio Ramos,85.0,88.0,Marcelo,82.0,84.0,Esteban Granero,78.0,81.0,Xabi Alonso,86.0,87.0,Mesut Oezil,86.0,88.0,Kaka,85.0,85.0,Cristiano Ronaldo,92,94,Karim Benzema,84.0,87.0,Gorka Iraizoz Moreno,81.0,81.0,Andoni Iraola,79.0,79.0,Javier Martinez,82.0,86.0,Mikel San Jose,78.0,80.0,Fernando Amorebieta,78.0,79.0,Ander Herrera,79.0,83.0,Ander Iturraspe,73.0,78.0,Oscar de Marcos,71.0,76.0,Markel Susaeta,75.0,77.0,Fernando Llorente,83,84,Iker Muniain,78.0,82.0,2012-01-22 00:00:00,2011/2012,15.0,1.0,2.0,2012-01-22 00:00:00,2011/2012,6.0,8.0,4.0,2
22673,21518,21518,2011/2012,10,2011-10-26 00:00:00,1051744,1,8633,10205,Villarreal CF,3,0,0.8274077018046361,0.1209878744998143,0.0516044236955496,Iker Casillas,89.0,92.0,Alvaro Arbeloa,80.0,83.0,Sergio Ramos,85.0,88.0,Pepe,85.0,86.0,Marcelo,82.0,84.0,Xabi Alonso,86.0,87.0,Sami Khedira,81.0,84.0,Angel Di Maria,84.0,86.0,Kaka,85.0,85.0,Cristiano Ronaldo,92,94,Karim Benzema,84.0,87.0,Diego Lopez,84.0,86.0,Cristian Zapata,77.0,82.0,Gonzalo Rodriguez,77.0,79.0,Mateo Pablo Musacchio,77.0,83.0,Jose Catala,71.0,74.0,Cani,79.0,79.0,Bruno Soriano,82.0,84.0,Borja Valero,81.0,84.0,Jonathan De Guzman,78.0,83.0,Marco Ruben,76,78,Giuseppe Rossi,85.0,87.0,2011-10-26 00:00:00,2011/2012,6.0,1.0,1.0,2011-10-26 00:00:00,2011/2012,1.0,4.0,3.0,2
